Date,Time,Visitor Team,VisitorPts,Home Team,HomePts,Score Type,OT,Attend,Notes,HomeWin,HomeNumWins,VisitorNumWins,HomeWins2020,VisitorWins2020
"Wed, Apr 21, 2021",8:30p,Detroit Pistons,117,Dallas Mavericks,127,Box Score,,"4,043",,1,465,406,43,20
"Wed, Apr 21, 2021",8:30p,Miami Heat,107,San Antonio Spurs,87,Box Score,,"4,229",,0,466,406,32,44
"Wed, Apr 21, 2021",10:00p,Memphis Grizzlies,105,Los Angeles Clippers,117,Box Score,,"1,782",,1,466,407,49,34
"Wed, Apr 21, 2021",10:00p,Denver Nuggets,106,Portland Trail Blazers,105,Box Score,,0,,0,467,407,35,46
"Wed, Apr 21, 2021",10:00p,Minnesota Timberwolves,125,Sacramento Kings,128,Box Score,,0,,1,467,408,31,19
"Thu, Apr 22, 2021",7:00p,Phoenix Suns,86,Boston Celtics,99,Box Score,,"2,298",,1,468,408,48,34
"Thu, Apr 22, 2021",7:00p,Philadelphia 76ers,117,Milwaukee Bucks,124,Box Score,,"3,280",,1,469,408,56,43
"Thu, Apr 22, 2021",7:00p,New Orleans Pelicans,135,Orlando Magic,100,Box Score,,"3,411",,0,470,408,33,30
"Thu, Apr 22, 2021",8:30p,Detroit Pistons,91,San Antonio Spurs,106,Box Score,,"3,334",,1,470,409,32,20
"Thu, Apr 22, 2021",9:00p,Charlotte Hornets,91,Chicago Bulls,108,Box Score,,0,,1,471,409,22,23
"Thu, Apr 22, 2021",9:30p,Los Angeles Lakers,110,Dallas Mavericks,115,Box Score,,"4,443",,1,472,409,43,52
"Fri, Apr 23, 2021",7:30p,Miami Heat,103,Atlanta Hawks,118,Box Score,,"2,985",,1,473,409,20,44
"Fri, Apr 23, 2021",7:30p,Boston Celtics,104,Brooklyn Nets,109,Box Score,,"1,773",,1,474,409,35,48
"Fri, Apr 23, 2021",8:00p,Cleveland Cavaliers,102,Charlotte Hornets,108,Box Score,,"4,060",,1,475,409,23,19
"Fri, Apr 23, 2021",8:00p,Los Angeles Clippers,109,Houston Rockets,104,Box Score,,"3,313",,0,476,409,44,49
"Fri, Apr 23, 2021",8:00p,Washington Wizards,129,Oklahoma City Thunder,109,Box Score,,0,,0,476,410,44,25
"Fri, Apr 23, 2021",10:00p,Denver Nuggets,97,Golden State Warriors,118,Box Score,,"1,935",,1,476,411,15,46
"Fri, Apr 23, 2021",10:00p,Memphis Grizzlies,130,Portland Trail Blazers,128,Box Score,,0,,0,477,411,35,34
"Sat, Apr 24, 2021",1:00p,Toronto Raptors,103,New York Knicks,120,Box Score,,"1,981",,1,477,412,21,53
"Sat, Apr 24, 2021",3:30p,Philadelphia 76ers,94,Milwaukee Bucks,132,Box Score,,"3,280",,1,478,412,56,43
"Sat, Apr 24, 2021",7:00p,Detroit Pistons,109,Indiana Pacers,115,Box Score,,0,,1,479,412,45,20
"Sat, Apr 24, 2021",8:00p,Chicago Bulls,101,Miami Heat,106,Box Score,,0,,1,480,412,44,22
"Sat, Apr 24, 2021",8:00p,San Antonio Spurs,110,New Orleans Pelicans,108,Box Score,,"3,700",,0,481,412,30,32
"Sat, Apr 24, 2021",8:30p,Los Angeles Lakers,93,Dallas Mavericks,108,Box Score,,"4,561",,1,481,413,43,52
"Sat, Apr 24, 2021",9:00p,Minnesota Timberwolves,101,Utah Jazz,96,Box Score,,0,,0,482,413,44,19
"Sat, Apr 24, 2021",10:00p,Houston Rockets,116,Denver Nuggets,129,Box Score,,"4,035",,1,482,414,46,44
"Sun, Apr 25, 2021",1:00p,Boston Celtics,104,Charlotte Hornets,125,Box Score,,"4,493",,1,483,414,23,48
"Sun, Apr 25, 2021",3:30p,Phoenix Suns,119,Brooklyn Nets,128,Box Score,,"1,773",,1,484,414,35,34
"Sun, Apr 25, 2021",4:00p,Memphis Grizzlies,120,Portland Trail Blazers,113,Box Score,,0,,0,485,414,35,34
"Sun, Apr 25, 2021",7:00p,Cleveland Cavaliers,110,Washington Wizards,119,Box Score,,"2,133",,1,485,415,25,19
"Sun, Apr 25, 2021",7:30p,Milwaukee Bucks,104,Atlanta Hawks,111,Box Score,,"3,010",,1,486,415,20,56
"Sun, Apr 25, 2021",8:00p,Indiana Pacers,131,Orlando Magic,112,Box Score,,"3,519",,0,487,415,33,45
"Sun, Apr 25, 2021",10:00p,Sacramento Kings,113,Golden State Warriors,117,Box Score,,"3,252",,1,487,416,15,31
"Mon, Apr 26, 2021",7:00p,Atlanta Hawks,86,Detroit Pistons,100,Box Score,,750,,1,488,416,20,20
"Mon, Apr 26, 2021",7:00p,Los Angeles Lakers,114,Orlando Magic,103,Box Score,,"4,099",,0,489,416,33,52
"Mon, Apr 26, 2021",7:00p,Oklahoma City Thunder,90,Philadelphia 76ers,121,Box Score,,"4,094",,1,489,417,43,44
"Mon, Apr 26, 2021",7:00p,San Antonio Spurs,146,Washington Wizards,143,Box Score,OT,"2,133",,0,490,417,25,32
"Mon, Apr 26, 2021",7:30p,Phoenix Suns,118,New York Knicks,110,Box Score,,"1,981",,0,490,418,21,34
"Mon, Apr 26, 2021",7:30p,Cleveland Cavaliers,96,Toronto Raptors,112,Box Score,,"1,626",,1,490,419,53,19
"Mon, Apr 26, 2021",8:00p,Chicago Bulls,110,Miami Heat,102,Box Score,,0,,0,491,419,44,22
"Mon, Apr 26, 2021",8:00p,Utah Jazz,104,Minnesota Timberwolves,105,Box Score,,"1,638",,1,491,420,19,44
"Mon, Apr 26, 2021",8:00p,Los Angeles Clippers,103,New Orleans Pelicans,120,Box Score,,"3,700",,1,492,420,30,49
"Mon, Apr 26, 2021",9:00p,Memphis Grizzlies,96,Denver Nuggets,120,Box Score,,"3,823",,1,493,420,46,34
"Mon, Apr 26, 2021",10:00p,Dallas Mavericks,106,Sacramento Kings,113,Box Score,,0,,1,494,420,31,43
"Tue, Apr 27, 2021",7:00p,Oklahoma City Thunder,119,Boston Celtics,115,Box Score,,"2,298",,0,495,420,48,44
"Tue, Apr 27, 2021",7:00p,Milwaukee Bucks,114,Charlotte Hornets,104,Box Score,,"3,240",,0,495,421,23,56
"Tue, Apr 27, 2021",7:00p,Portland Trail Blazers,133,Indiana Pacers,112,Box Score,,0,,0,495,422,45,35
"Tue, Apr 27, 2021",7:30p,Brooklyn Nets,116,Toronto Raptors,103,Box Score,,0,,0,495,423,53,35
"Tue, Apr 27, 2021",9:00p,Minnesota Timberwolves,114,Houston Rockets,107,Box Score,,"3,225",,0,495,424,44,19
"Tue, Apr 27, 2021",9:30p,Dallas Mavericks,133,Golden State Warriors,103,Box Score,,"3,613",,0,495,425,15,43
"Wed, Apr 28, 2021",7:00p,Orlando Magic,109,Cleveland Cavaliers,104,Box Score,,"4,148",,0,495,426,19,33
"Wed, Apr 28, 2021",7:00p,Atlanta Hawks,83,Philadelphia 76ers,127,Box Score,,"4,094",,1,495,427,43,20
"Wed, Apr 28, 2021",7:30p,Charlotte Hornets,111,Boston Celtics,120,Box Score,,"2,298",,1,496,427,48,23
"Wed, Apr 28, 2021",7:30p,Chicago Bulls,94,New York Knicks,113,Box Score,,"1,981",,1,497,427,21,22
"Wed, Apr 28, 2021",7:30p,Los Angeles Lakers,107,Washington Wizards,116,Box Score,,"2,133",,1,498,427,25,52
"Wed, Apr 28, 2021",8:00p,San Antonio Spurs,111,Miami Heat,116,Box Score,,0,,1,499,427,44,32
"Wed, Apr 28, 2021",9:00p,New Orleans Pelicans,112,Denver Nuggets,114,Box Score,,"4,022",,1,500,427,46,30
"Wed, Apr 28, 2021",9:00p,Portland Trail Blazers,130,Memphis Grizzlies,109,Box Score,,"3,427",,0,501,427,34,35
"Wed, Apr 28, 2021",10:00p,Los Angeles Clippers,101,Phoenix Suns,109,Box Score,,"5,917",,1,501,428,34,49
"Wed, Apr 28, 2021",10:00p,Utah Jazz,154,Sacramento Kings,105,Box Score,,0,,0,502,428,31,44
"Thu, Apr 29, 2021",7:00p,Dallas Mavericks,115,Detroit Pistons,105,Box Score,,750,,0,502,429,20,43
"Thu, Apr 29, 2021",7:00p,Brooklyn Nets,130,Indiana Pacers,113,Box Score,,0,,0,502,430,45,35
"Thu, Apr 29, 2021",8:00p,Milwaukee Bucks,136,Houston Rockets,143,Box Score,,"3,232",,1,502,431,44,56
"Thu, Apr 29, 2021",8:00p,Golden State Warriors,114,Minnesota Timberwolves,126,Box Score,,"1,638",,1,503,431,19,15
"Thu, Apr 29, 2021",9:00p,Toronto Raptors,111,Denver Nuggets,121,Box Score,,"4,025",,1,504,431,46,53
"Thu, Apr 29, 2021",9:00p,New Orleans Pelicans,109,Oklahoma City Thunder,95,Box Score,,0,,0,505,431,44,30
"Fri, Apr 30, 2021",7:00p,Atlanta Hawks,104,Philadelphia 76ers,126,Box Score,,"4,094",,1,505,432,43,20
"Fri, Apr 30, 2021",7:30p,San Antonio Spurs,140,Boston Celtics,143,Box Score,OT,"2,298",,1,506,432,48,32
"Fri, Apr 30, 2021",7:30p,Washington Wizards,122,Cleveland Cavaliers,93,Box Score,,"4,148",,0,507,432,19,25
"Fri, Apr 30, 2021",8:00p,Portland Trail Blazers,128,Brooklyn Nets,109,Box Score,,"1,773",,0,507,433,35,35
"Fri, Apr 30, 2021",8:00p,Orlando Magic,75,Memphis Grizzlies,92,Box Score,,"2,850",,1,507,434,34,33
"Fri, Apr 30, 2021",9:00p,Milwaukee Bucks,108,Chicago Bulls,98,Box Score,,0,,0,508,434,22,56
"Fri, Apr 30, 2021",10:00p,Utah Jazz,100,Phoenix Suns,121,Box Score,,"6,065",,1,508,435,34,44
"Fri, Apr 30, 2021",10:30p,Sacramento Kings,110,Los Angeles Lakers,106,Box Score,,"2,691",,0,509,435,52,31
"Sat, May 1, 2021",7:00p,Detroit Pistons,94,Charlotte Hornets,107,Box Score,,"3,766",,1,509,436,23,20
"Sat, May 1, 2021",7:30p,Golden State Warriors,113,Houston Rockets,87,Box Score,,"3,702",,0,510,436,44,15
"Sat, May 1, 2021",8:00p,Chicago Bulls,97,Atlanta Hawks,108,Box Score,,"3,053",,1,510,437,20,22
"Sat, May 1, 2021",8:00p,Miami Heat,124,Cleveland Cavaliers,107,Box Score,,"4,148",,0,511,437,19,44
"Sat, May 1, 2021",8:00p,New Orleans Pelicans,140,Minnesota Timberwolves,136,Box Score,OT,"1,638",,0,511,438,19,30
"Sat, May 1, 2021",8:00p,Indiana Pacers,152,Oklahoma City Thunder,95,Box Score,,0,,0,511,439,44,45
"Sat, May 1, 2021",8:00p,Memphis Grizzlies,111,Orlando Magic,112,Box Score,,"3,924",,1,511,440,33,34
"Sat, May 1, 2021",9:00p,Washington Wizards,124,Dallas Mavericks,125,Box Score,,"4,351",,1,512,440,43,25
"Sat, May 1, 2021",10:00p,Denver Nuggets,110,Los Angeles Clippers,104,Box Score,,"2,818",,0,513,440,49,46
"Sat, May 1, 2021",10:00p,Toronto Raptors,102,Utah Jazz,106,Box Score,,"6,506",,1,513,441,44,53
"Sun, May 2, 2021",3:30p,Brooklyn Nets,114,Milwaukee Bucks,117,Box Score,,"3,280",,1,514,441,56,35
"Sun, May 2, 2021",7:30p,Portland Trail Blazers,129,Boston Celtics,119,Box Score,,,,0,515,441,48,35
"Sun, May 2, 2021",8:00p,Miami Heat,121,Charlotte Hornets,111,Box Score,,"4,095",,0,515,442,23,44
"Sun, May 2, 2021",8:00p,Sacramento Kings,111,Dallas Mavericks,99,Box Score,,"4,268",,0,515,443,43,31
"Sun, May 2, 2021",8:00p,New York Knicks,122,Houston Rockets,97,Box Score,,"3,431",,0,515,444,44,21
"Sun, May 2, 2021",8:00p,Phoenix Suns,123,Oklahoma City Thunder,120,Box Score,,0,,0,515,445,44,34
"Sun, May 2, 2021",8:00p,Philadelphia 76ers,113,San Antonio Spurs,111,Box Score,OT,"3,978",,0,515,446,32,43
"Sun, May 2, 2021",10:00p,Toronto Raptors,121,Los Angeles Lakers,114,Box Score,,"2,053",,0,515,447,52,53
"Mon, May 3, 2021",7:00p,Orlando Magic,119,Detroit Pistons,112,Box Score,,750,,0,515,448,20,33
"Mon, May 3, 2021",7:00p,Indiana Pacers,141,Washington Wizards,154,Box Score,,0,,1,515,449,25,45
"Mon, May 3, 2021",7:30p,Golden State Warriors,123,New Orleans Pelicans,108,Box Score,,"3,700",,0,516,449,30,15
"Mon, May 3, 2021",8:00p,Portland Trail Blazers,114,Atlanta Hawks,123,Box Score,,"3,091",,1,516,450,20,35
"Mon, May 3, 2021",9:00p,Philadelphia 76ers,106,Chicago Bulls,94,Box Score,,0,,0,517,450,22,43
"Mon, May 3, 2021",9:00p,New York Knicks,118,Memphis Grizzlies,104,Box Score,,"2,789",,0,517,451,34,21
"Mon, May 3, 2021",10:00p,Denver Nuggets,89,Los Angeles Lakers,93,Box Score,,"2,454",,1,517,452,52,46
"Mon, May 3, 2021",10:00p,San Antonio Spurs,99,Utah Jazz,110,Box Score,,"6,506",,1,518,452,44,32
"Tue, May 4, 2021",7:00p,Phoenix Suns,134,Cleveland Cavaliers,118,Box Score,OT,"4,148",,0,519,452,19,34
"Tue, May 4, 2021",7:00p,Charlotte Hornets,102,Detroit Pistons,99,Box Score,,750,,0,519,453,20,23
"Tue, May 4, 2021",7:30p,Brooklyn Nets,118,Milwaukee Bucks,124,Box Score,,"3,280",,1,519,454,56,35
"Tue, May 4, 2021",8:00p,Dallas Mavericks,127,Miami Heat,113,Box Score,,0,,0,520,454,44,43
"Tue, May 4, 2021",8:00p,Golden State Warriors,103,New Orleans Pelicans,108,Box Score,,"3,700",,1,520,455,30,15
"Tue, May 4, 2021",8:00p,Sacramento Kings,103,Oklahoma City Thunder,99,Box Score,,0,,0,521,455,44,31
"Tue, May 4, 2021",10:00p,Toronto Raptors,100,Los Angeles Clippers,105,Box Score,,"1,714",,1,521,456,49,53
"Wed, May 5, 2021",7:00p,Boston Celtics,132,Orlando Magic,96,Box Score,,0,,0,522,456,33,48
"Wed, May 5, 2021",7:30p,Portland Trail Blazers,141,Cleveland Cavaliers,105,Box Score,,"4,148",,0,522,457,19,35
"Wed, May 5, 2021",8:00p,Phoenix Suns,103,Atlanta Hawks,135,Box Score,,"3,205",,1,522,458,20,34
"Wed, May 5, 2021",8:00p,Philadelphia 76ers,135,Houston Rockets,115,Box Score,,"3,583",,0,523,458,44,43
"Wed, May 5, 2021",8:00p,Sacramento Kings,104,Indiana Pacers,93,Box Score,,0,,0,523,459,45,31
"Wed, May 5, 2021",8:00p,Washington Wizards,134,Milwaukee Bucks,135,Box Score,,"3,280",,1,523,460,56,25
"Wed, May 5, 2021",8:00p,Memphis Grizzlies,139,Minnesota Timberwolves,135,Box Score,,"1,436",,0,524,460,19,34
"Wed, May 5, 2021",9:00p,New York Knicks,97,Denver Nuggets,113,Box Score,,"4,038",,1,524,461,46,21
"Wed, May 5, 2021",9:00p,San Antonio Spurs,94,Utah Jazz,126,Box Score,,"6,506",,1,525,461,44,32
"Thu, May 6, 2021",7:00p,Chicago Bulls,120,Charlotte Hornets,99,Box Score,,"3,769",,0,526,461,23,22
"Thu, May 6, 2021",7:30p,Brooklyn Nets,109,Dallas Mavericks,113,Box Score,,"4,602",,1,526,462,43,35
"Thu, May 6, 2021",7:30p,Washington Wizards,131,Toronto Raptors,129,Box Score,OT,"2,494",,0,527,462,53,25
"Thu, May 6, 2021",8:00p,Memphis Grizzlies,97,Detroit Pistons,111,Box Score,,750,,1,527,463,20,34
"Thu, May 6, 2021",8:00p,Atlanta Hawks,126,Indiana Pacers,133,Box Score,,0,,1,528,463,45,20
"Thu, May 6, 2021",10:00p,Oklahoma City Thunder,97,Golden State Warriors,118,Box Score,,"3,621",,1,529,463,15,44
"Thu, May 6, 2021",10:00p,Los Angeles Lakers,94,Los Angeles Clippers,118,Box Score,,"3,275",,1,530,463,49,52
"Fri, May 7, 2021",7:00p,New Orleans Pelicans,107,Philadelphia 76ers,109,Box Score,,"5,119",,1,531,463,43,30
"Fri, May 7, 2021",7:30p,Boston Celtics,99,Chicago Bulls,121,Box Score,,"3,399",,1,532,463,22,48
"Fri, May 7, 2021",8:00p,Orlando Magic,112,Charlotte Hornets,122,Box Score,,"3,751",,1,533,463,23,33
"Fri, May 7, 2021",8:00p,Minnesota Timberwolves,112,Miami Heat,121,Box Score,,0,,1,534,463,44,19
"Fri, May 7, 2021",8:00p,Houston Rockets,133,Milwaukee Bucks,141,Box Score,,"3,280",,1,535,463,56,44
"Fri, May 7, 2021",8:30p,Cleveland Cavaliers,90,Dallas Mavericks,110,Box Score,,"4,220",,1,536,463,43,19
"Fri, May 7, 2021",9:00p,Denver Nuggets,120,Utah Jazz,127,Box Score,,"6,506",,1,537,463,44,46
"Fri, May 7, 2021",10:00p,New York Knicks,105,Phoenix Suns,128,Box Score,,"8,063",,1,538,463,34,21
"Fri, May 7, 2021",10:00p,Los Angeles Lakers,101,Portland Trail Blazers,106,Box Score,,0,,1,539,463,35,52
"Fri, May 7, 2021",10:00p,San Antonio Spurs,113,Sacramento Kings,104,Box Score,,0,,0,540,463,31,32
"Sat, May 8, 2021",7:00p,Washington Wizards,133,Indiana Pacers,132,Box Score,OT,0,,0,540,464,45,25
"Sat, May 8, 2021",7:00p,Detroit Pistons,104,Philadelphia 76ers,118,Box Score,,"5,119",,1,540,465,43,20
"Sat, May 8, 2021",7:30p,Memphis Grizzlies,109,Toronto Raptors,99,Box Score,,0,,0,541,465,53,34
"Sat, May 8, 2021",10:00p,Brooklyn Nets,125,Denver Nuggets,119,Box Score,,"4,044",,0,541,466,46,35
"Sat, May 8, 2021",10:00p,Oklahoma City Thunder,97,Golden State Warriors,136,Box Score,,"4,155",,1,541,467,15,44
"Sat, May 8, 2021",10:00p,San Antonio Spurs,102,Portland Trail Blazers,124,Box Score,,"1,939",,1,542,467,35,32
"Sat, May 8, 2021",10:00p,Houston Rockets,116,Utah Jazz,124,Box Score,,"6,506",,1,543,467,44,44
"Sun, May 9, 2021",1:00p,Miami Heat,130,Boston Celtics,124,Box Score,,"2,298",,0,544,467,48,44
"Sun, May 9, 2021",3:30p,New York Knicks,106,Los Angeles Clippers,100,Box Score,,"2,578",,0,544,468,49,21
"Sun, May 9, 2021",7:00p,New Orleans Pelicans,112,Charlotte Hornets,110,Box Score,,"4,196",,0,544,469,23,30
"Sun, May 9, 2021",7:00p,Dallas Mavericks,124,Cleveland Cavaliers,97,Box Score,,"4,148",,0,544,470,19,43
"Sun, May 9, 2021",7:00p,Minnesota Timberwolves,128,Orlando Magic,96,Box Score,,"4,086",,0,544,471,33,19
"Sun, May 9, 2021",8:00p,Chicago Bulls,108,Detroit Pistons,96,Box Score,,750,,0,544,472,20,22
"Sun, May 9, 2021",10:00p,Phoenix Suns,110,Los Angeles Lakers,123,Box Score,,"3,144",,1,544,473,52,34
"Sun, May 9, 2021",10:00p,Oklahoma City Thunder,98,Sacramento Kings,126,Box Score,,0,,1,545,473,31,44
"Mon, May 10, 2021",7:30p,Washington Wizards,124,Atlanta Hawks,125,Box Score,,"3,054",,1,546,473,20,25
"Mon, May 10, 2021",7:30p,Indiana Pacers,111,Cleveland Cavaliers,102,Box Score,,"4,148",,0,547,473,19,45
"Mon, May 10, 2021",8:00p,New Orleans Pelicans,110,Memphis Grizzlies,115,Box Score,,"2,507",,1,547,474,34,30
"Mon, May 10, 2021",8:30p,Milwaukee Bucks,125,San Antonio Spurs,146,Box Score,,"3,992",,1,548,474,32,56
"Mon, May 10, 2021",10:00p,Utah Jazz,116,Golden State Warriors,119,Box Score,,"4,155",,1,549,474,15,44
"Mon, May 10, 2021",10:00p,Houston Rockets,129,Portland Trail Blazers,140,Box Score,,"1,939",,1,550,474,35,44
"Tue, May 11, 2021",7:00p,Denver Nuggets,117,Charlotte Hornets,112,Box Score,,"3,997",,0,551,474,23,46
"Tue, May 11, 2021",7:00p,Minnesota Timberwolves,119,Detroit Pistons,100,Box Score,,750,,0,551,475,20,19
"Tue, May 11, 2021",7:30p,Miami Heat,129,Boston Celtics,121,Box Score,,"4,789",,0,551,476,48,44
"Tue, May 11, 2021",7:30p,Los Angeles Clippers,115,Toronto Raptors,96,Box Score,,0,,0,551,477,53,49
"Tue, May 11, 2021",8:00p,Brooklyn Nets,115,Chicago Bulls,107,Box Score,,"3,434",,0,551,478,22,35
"Tue, May 11, 2021",8:00p,Philadelphia 76ers,94,Indiana Pacers,103,Box Score,,0,,1,551,479,45,43
"Tue, May 11, 2021",8:00p,Dallas Mavericks,104,Memphis Grizzlies,133,Box Score,,"2,684",,1,552,479,34,43
"Tue, May 11, 2021",9:00p,Orlando Magic,102,Milwaukee Bucks,114,Box Score,,"3,280",,1,553,479,56,33
"Tue, May 11, 2021",10:00p,Phoenix Suns,116,Golden State Warriors,122,Box Score,,"4,155",,1,554,479,15,34
"Tue, May 11, 2021",10:00p,New York Knicks,99,Los Angeles Lakers,101,Box Score,OT,"3,550",,1,555,479,52,21
"Tue, May 11, 2021",10:00p,Oklahoma City Thunder,106,Sacramento Kings,122,Box Score,,0,,1,556,479,31,44
"Wed, May 12, 2021",7:00p,Washington Wizards,116,Atlanta Hawks,120,Box Score,,"3,120",,1,557,479,20,25
"Wed, May 12, 2021",8:00p,San Antonio Spurs,116,Brooklyn Nets,128,Box Score,,"1,773",,1,558,479,35,32
"Wed, May 12, 2021",8:00p,Boston Celtics,94,Cleveland Cavaliers,102,Box Score,,"4,148",,1,559,479,19,48
"Wed, May 12, 2021",9:00p,New Orleans Pelicans,107,Dallas Mavericks,125,Box Score,,"4,373",,1,560,479,43,30
"Wed, May 12, 2021",9:30p,Portland Trail Blazers,105,Utah Jazz,98,Box Score,,"6,506",,0,561,479,44,35
"Wed, May 12, 2021",10:30p,Houston Rockets,122,Los Angeles Lakers,124,Box Score,,"4,087",,1,561,480,52,44
"Thu, May 13, 2021",7:00p,Los Angeles Clippers,113,Charlotte Hornets,90,Box Score,,"4,442",,0,562,480,23,49
"Thu, May 13, 2021",7:00p,Milwaukee Bucks,142,Indiana Pacers,133,Box Score,,,,0,562,481,45,56
"Thu, May 13, 2021",7:30p,Orlando Magic,93,Atlanta Hawks,116,Box Score,,"2,910",,1,562,482,20,33
"Thu, May 13, 2021",7:30p,Philadelphia 76ers,94,Miami Heat,106,Box Score,,0,,1,563,482,44,43
"Thu, May 13, 2021",7:30p,San Antonio Spurs,98,New York Knicks,102,Box Score,,"1,981",,1,564,482,21,32
"Thu, May 13, 2021",8:00p,Toronto Raptors,102,Chicago Bulls,114,Box Score,,"3,395",,1,565,482,22,53
"Thu, May 13, 2021",8:00p,Sacramento Kings,110,Memphis Grizzlies,116,Box Score,,"2,876",,1,566,482,34,31
"Thu, May 13, 2021",8:00p,Denver Nuggets,114,Minnesota Timberwolves,103,Box Score,,"1,638",,0,567,482,19,46
"Thu, May 13, 2021",10:00p,Portland Trail Blazers,117,Phoenix Suns,118,Box Score,,"8,359",,1,567,483,34,35
"Fri, May 14, 2021",7:00p,Cleveland Cavaliers,105,Washington Wizards,120,Box Score,,"5,333",,1,568,483,25,19
"Fri, May 14, 2021",8:00p,Denver Nuggets,104,Detroit Pistons,91,Box Score,,750,,0,569,483,20,46
"Fri, May 14, 2021",8:00p,Utah Jazz,109,Oklahoma City Thunder,93,Box Score,,0,,0,569,484,44,44
"Fri, May 14, 2021",8:00p,Orlando Magic,97,Philadelphia 76ers,122,Box Score,,"5,119",,1,569,485,43,33
"Fri, May 14, 2021",9:00p,Toronto Raptors,110,Dallas Mavericks,114,Box Score,,"4,493",,1,570,485,43,53
"Fri, May 14, 2021",9:00p,Los Angeles Clippers,115,Houston Rockets,122,Box Score,,"3,803",,1,571,485,44,49
"Fri, May 14, 2021",9:00p,Sacramento Kings,106,Memphis Grizzlies,107,Box Score,,"3,502",,1,572,485,34,31
"Fri, May 14, 2021",9:30p,New Orleans Pelicans,122,Golden State Warriors,125,Box Score,,"4,155",,1,573,485,15,30
"Sat, May 15, 2021",1:00p,Chicago Bulls,91,Brooklyn Nets,105,Box Score,,"1,773",,1,574,485,35,22
"Sat, May 15, 2021",1:00p,Los Angeles Lakers,122,Indiana Pacers,115,Box Score,,0,,0,575,485,45,52
"Sat, May 15, 2021",1:00p,Charlotte Hornets,109,New York Knicks,118,Box Score,OT,"1,981",,1,575,486,21,23
"Sat, May 15, 2021",2:00p,Boston Celtics,124,Minnesota Timberwolves,108,Box Score,,"1,638",,0,576,486,19,48
"Sat, May 15, 2021",2:00p,Phoenix Suns,140,San Antonio Spurs,103,Box Score,,"4,848",,0,576,487,32,34
"Sat, May 15, 2021",8:00p,Miami Heat,108,Milwaukee Bucks,122,Box Score,,"3,280",,1,576,488,56,44
"Sun, May 16, 2021",1:00p,Boston Celtics,92,New York Knicks,96,Box Score,,"1,981",,1,577,488,21,48
"Sun, May 16, 2021",1:00p,Indiana Pacers,125,Toronto Raptors,113,Box Score,,0,,0,578,488,53,45
"Sun, May 16, 2021",1:00p,Charlotte Hornets,110,Washington Wizards,115,Box Score,,"5,333",,1,578,489,25,23
"Sun, May 16, 2021",2:00p,Phoenix Suns,123,San Antonio Spurs,121,Box Score,,"4,738",,0,579,489,32,34
"Sun, May 16, 2021",3:30p,Memphis Grizzlies,101,Golden State Warriors,113,Box Score,,"4,416",,1,579,490,15,34
"Sun, May 16, 2021",7:00p,Houston Rockets,95,Atlanta Hawks,124,Box Score,,"3,045",,1,580,490,20,44
"Sun, May 16, 2021",7:00p,Cleveland Cavaliers,109,Brooklyn Nets,123,Box Score,,"1,773",,1,581,490,35,19
"Sun, May 16, 2021",7:00p,Orlando Magic,117,Philadelphia 76ers,128,Box Score,,"5,119",,1,582,490,43,33
"Sun, May 16, 2021",8:00p,Miami Heat,120,Detroit Pistons,107,Box Score,,750,,0,583,490,20,44
"Sun, May 16, 2021",9:00p,Milwaukee Bucks,112,Chicago Bulls,118,Box Score,,"3,427",,1,583,491,22,56
"Sun, May 16, 2021",9:00p,Dallas Mavericks,121,Minnesota Timberwolves,136,Box Score,,"1,638",,1,584,491,19,43
"Sun, May 16, 2021",9:00p,Los Angeles Lakers,110,New Orleans Pelicans,98,Box Score,,"3,700",,0,585,491,30,52
"Sun, May 16, 2021",9:00p,Los Angeles Clippers,112,Oklahoma City Thunder,117,Box Score,,0,,1,585,492,44,49
"Sun, May 16, 2021",9:00p,Denver Nuggets,116,Portland Trail Blazers,132,Box Score,,"1,939",,1,586,492,35,46
"Sun, May 16, 2021",9:00p,Utah Jazz,121,Sacramento Kings,99,Box Score,,0,,0,587,492,31,44
"Tue, May 18, 2021",6:30p,Charlotte Hornets,117,Indiana Pacers,144,Box Score,,0,Play-In Game,1,587,493,45,23
"Tue, May 18, 2021",9:00p,Washington Wizards,100,Boston Celtics,118,Box Score,,"4,789",Play-In Game,1,588,493,48,25
"Wed, May 19, 2021",7:30p,San Antonio Spurs,96,Memphis Grizzlies,100,Box Score,,"7,019",Play-In Game,1,589,493,34,32
"Wed, May 19, 2021",10:00p,Golden State Warriors,100,Los Angeles Lakers,103,Box Score,,"6,022",Play-In Game,1,590,493,52,15
"Thu, May 20, 2021",8:00p,Indiana Pacers,115,Washington Wizards,142,Box Score,,0,Play-In Game,1,591,493,25,45
"Fri, May 21, 2021",9:00p,Memphis Grizzlies,117,Golden State Warriors,112,Box Score,OT,"7,505",Play-In Game,0,592,493,15,34
"Sat, May 22, 2021",2:00p,Miami Heat,107,Milwaukee Bucks,109,Box Score,OT,"9,107",,1,592,494,56,44
"Sat, May 22, 2021",4:30p,Dallas Mavericks,113,Los Angeles Clippers,103,Box Score,,"6,117",,0,593,494,49,43
"Sat, May 22, 2021",8:00p,Boston Celtics,93,Brooklyn Nets,104,Box Score,,"14,391",,1,593,495,35,48
"Sat, May 22, 2021",10:30p,Portland Trail Blazers,123,Denver Nuggets,109,Box Score,,"7,732",,0,594,495,46,35
